Battle,Position,Enemy,Lvl,HP,XP,GP,Atk Mult,Hit%,Atk,Def Mult,Eva%,Def,MDef Mult,MEv%,MDef,Min Spd,Max Spd,Spell Power,Values set/checked by script ->,Script value 2,Script Value 3,Script Value 4
odin,leviatan_slot,Odin,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
odin,lugae_slot,Odin,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,,,,
odin,magus_slot,Odin,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,,,,
odin,milon_slot,Odin,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,,,,
odin,milonz_slot,Odin,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
odin,mirrorcecil_slot,Odin,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,31,,,,
odin,mombomb_slot,Odin,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,,,,
odin,octomamm_slot,Odin,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,18,,,,
odin,odin_slot,Odin,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
odin,officer_slot,Odin,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,20,,,,
odin,ogopogo_slot,Odin,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
odin,paledim_slot,Odin,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
odin,plague_slot,Odin,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,173,,,,
odin,rubicant_slot,Odin,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,,,,
odin,valvalis_slot,Odin,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,,,,
odin,wyvern_slot,Odin,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
officer,antlion_slot,Officer,2,732,682,262,2,85,11,0,0,2,2,60,8,5,5,,,,,
officer,antlion_slot,Soldier,2,90,273,180,2,85,11,0,0,0,0,0,3,1,2,,,,,
officer,asura_slot,Officer,63,16832,9091,0,10,99,134,0,0,0,8,80,37,66,66,,,,,
officer,asura_slot,Soldier,52,2057,3637,0,8,90,104,0,0,0,0,0,5,30,33,,,,,
officer,bahamut_slot,Officer,47,27077,15910,0,13,99,174,0,0,1,1,60,8,27,27,,,,,
officer,bahamut_slot,Soldier,39,3308,6364,0,10,99,134,0,0,0,0,0,3,11,14,,,,,
officer,baigan_slot,Officer,9,3074,2191,980,4,99,52,0,0,0,3,60,11,8,8,,,,,
officer,baigan_slot,Soldier,8,376,877,674,3,95,40,0,0,0,0,0,4,4,4,,,,,
officer,calbrena_slot,Officer,47,6238,9546,2613,7,99,96,1,80,2,6,60,25,11,11,,,,,
officer,calbrena_slot,Soldier,39,763,3819,1796,5,99,70,0,0,0,0,0,5,5,5,,,,,
officer,cpu_slot,Officer,48,17563,68182,3375,13,99,174,4,45,4,8,50,38,38,38,,,,,
officer,cpu_slot,Soldier,40,2146,27273,2320,10,99,134,0,0,0,0,0,5,18,18,,,,,
officer,darkelf_slot,Officer,19,3659,3182,2939,4,99,54,0,0,3,99,99,254,11,11,,,,,
officer,darkelf_slot,Soldier,16,448,1273,2021,3,95,42,0,0,0,6,90,84,5,5,,,,,
officer,darkimp_slot,Officer,16,437,2646,45,5,70,56,0,0,0,0,0,0,18,21,,,,,
officer,darkimp_slot,Soldier,14,54,1059,31,3,95,42,0,0,0,0,0,0,8,11,,,,,
officer,dlunar_slot,Officer,99,30736,45455,0,11,85,144,3,30,4,10,80,54,30,30,,,,,
officer,dlunar_slot,Soldier,81,3755,18182,0,8,99,110,0,0,0,4,40,18,15,15,,,,,
officer,dmist_slot,Officer,10,341,319,66,2,90,16,0,0,5,7,80,31,5,5,,,,,
officer,dmist_slot,Soldier,9,42,128,45,2,85,13,0,0,0,0,0,5,1,2,,,,,
officer,elements_slot,Officer,79,65000,46591,6531,10,80,128,2,35,3,3,60,4,89,89,,,,,
officer,elements_slot,Soldier,65,9299,18637,4490,7,99,98,0,0,0,0,0,1,42,45,,,,,
officer,evilwall_slot,Officer,37,13904,10455,2613,6,90,84,1,35,2,7,80,29,66,66,,,,,
officer,evilwall_slot,Soldier,31,1699,4182,1796,5,90,64,0,0,0,0,0,5,30,33,,,,,
officer,fabulgauntlet_slot,Officer,15,1376,2541,466,3,90,36,2,20,2,3,60,11,6,9,,,,,
officer,fabulgauntlet_slot,Soldier,13,169,1017,320,3,80,28,0,0,0,0,0,4,2,4,,,,,
officer,golbez_slot,Officer,31,2197,9091,3592,5,99,68,0,0,0,0,0,0,27,27,,,,,
officer,golbez_slot,Soldier,26,269,3637,2470,4,99,52,0,0,0,0,0,0,11,14,,,,,
officer,guard_slot,Officer,18,293,655,327,3,99,46,1,90,1,3,40,14,11,14,,,,,
officer,guard_slot,Soldier,15,36,262,225,3,90,36,0,0,0,0,0,5,4,7,,,,,
officer,kainazzo_slot,Officer,16,2928,2500,1307,3,99,44,2,50,2,10,50,48,15,15,,,,,
officer,kainazzo_slot,Soldier,14,358,1000,898,3,85,34,0,0,0,4,40,16,8,8,,,,,
officer,karate_slot,Officer,31,2928,0,0,6,99,86,0,0,0,0,0,0,4,7,,,,,
officer,karate_slot,Soldier,26,358,0,0,5,90,66,0,0,0,0,0,0,2,4,,,,,
officer,kingqueen_slot,Officer,15,4391,0,0,9,85,116,0,0,0,0,0,0,53,53,,,,,
officer,kingqueen_slot,Soldier,13,537,0,0,6,99,86,0,0,0,0,0,0,27,27,,,,,
officer,leviatan_slot,Officer,79,25613,12728,0,13,99,174,0,0,5,10,80,47,53,53,,,,,
officer,leviatan_slot,Soldier,65,3130,5091,0,10,99,134,0,0,0,4,40,16,27,27,,,,,
officer,lugae_slot,Officer,25,13863,11828,3592,6,99,86,1,50,1,0,0,0,27,27,,,,,
officer,lugae_slot,Soldier,21,1694,4731,2470,5,90,66,0,0,0,0,0,0,11,14,,,,,
officer,magus_slot,Officer,16,6587,4091,2939,5,80,60,1,45,2,3,60,11,7,7,,,,,
officer,magus_slot,Soldier,14,805,1637,2021,3,99,46,0,0,0,0,0,4,4,4,,,,,
officer,milon_slot,Officer,15,2035,1728,1078,1,75,19,1,35,2,0,0,0,8,8,,,,,
officer,milon_slot,Soldier,13,249,691,741,2,90,15,0,0,0,0,0,0,4,4,,,,,
officer,milonz_slot,Officer,15,2196,1819,980,3,99,44,1,60,1,6,40,22,9,9,,,,,
officer,milonz_slot,Soldier,13,269,728,674,3,85,34,0,0,0,0,0,5,5,5,,,,,
officer,mirrorcecil_slot,Officer,17,732,0,0,3,99,46,0,0,0,3,60,11,5,5,,,,,
officer,mirrorcecil_slot,Soldier,14,90,0,0,3,90,36,0,0,0,0,0,4,1,2,,,,,
officer,mombomb_slot,Officer,15,915,1982,574,3,80,30,0,0,0,1,40,9,7,7,,,,,
officer,mombomb_slot,Soldier,13,112,793,394,2,99,22,0,0,0,0,0,3,4,4,,,,,
officer,octomamm_slot,Officer,10,1720,546,164,2,99,22,0,0,0,6,60,25,31,31,,,,,
officer,octomamm_slot,Soldier,9,211,219,113,2,95,18,0,0,0,0,0,5,15,15,,,,,
officer,odin_slot,Officer,53,15002,8182,0,9,85,116,2,90,3,7,50,32,43,46,,,,,
officer,odin_slot,Soldier,44,1833,3273,0,6,99,86,0,0,0,0,0,5,20,23,,,,,
officer,officer_slot,Officer,11,221,400,80,3,75,26,1,65,2,2,60,12,2,4,,,,,
officer,officer_slot,Soldier,9,27,160,55,2,99,20,0,0,0,0,0,4,1,2,,,,,
officer,ogopogo_slot,Officer,62,27077,27773,0,11,99,150,4,55,4,9,50,40,38,38,,,,,
officer,ogopogo_slot,Soldier,51,3308,11110,0,9,85,116,0,0,0,3,40,14,18,18,,,,,
officer,paledim_slot,Officer,98,19978,26819,0,11,85,144,5,40,5,10,50,48,40,43,,,,,
officer,paledim_slot,Soldier,81,2441,10728,0,8,99,110,0,0,0,4,40,16,19,22,,,,,
officer,plague_slot,Officer,96,20491,14182,180,11,90,146,4,50,5,7,50,32,29,32,,,,,
officer,plague_slot,Soldier,79,2504,5673,124,8,99,110,0,0,0,0,0,5,13,16,,,,,
officer,rubicant_slot,Officer,50,18442,11364,2286,7,80,88,1,90,1,8,80,37,38,38,,,,,
officer,rubicant_slot,Soldier,41,2253,4546,1572,5,99,68,0,0,0,0,0,5,18,18,,,,,
officer,valvalis_slot,Officer,36,4391,4319,1796,5,99,70,0,0,0,3,40,12,18,18,,,,,
officer,valvalis_slot,Soldier,30,537,1728,1235,4,99,54,0,0,0,0,0,4,9,9,,,,,
officer,wyvern_slot,Officer,99,18295,29228,0,12,90,160,4,80,5,10,50,52,43,46,,,,,
officer,wyvern_slot,Soldier,81,2236,11691,0,9,99,124,0,0,0,4,40,18,20,23,,,,,
ogopogo,antlion_slot,Ogopogo,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,5,,,,
ogopogo,asura_slot,Ogopogo,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
ogopogo,bahamut_slot,Ogopogo,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
ogopogo,baigan_slot,Ogopogo,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
ogopogo,calbrena_slot,Ogopogo,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,,,,
ogopogo,cpu_slot,Ogopogo,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,,,,
ogopogo,darkelf_slot,Ogopogo,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
ogopogo,darkimp_slot,Ogopogo,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,33,,,,
ogopogo,dlunar_slot,Ogopogo,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
ogopogo,dmist_slot,Ogopogo,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,,,,
ogopogo,elements_slot,Ogopogo,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,,,,
ogopogo,evilwall_slot,Ogopogo,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,,,,
ogopogo,fabulgauntlet_slot,Ogopogo,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,31,,,,
ogopogo,golbez_slot,Ogopogo,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
ogopogo,guard_slot,Ogopogo,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,,,,
ogopogo,kainazzo_slot,Ogopogo,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,,,,
ogopogo,karate_slot,Ogopogo,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,64,,,,
ogopogo,kingqueen_slot,Ogopogo,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,31,,,,
ogopogo,leviatan_slot,Ogopogo,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
ogopogo,lugae_slot,Ogopogo,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,,,,
ogopogo,magus_slot,Ogopogo,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,,,,
ogopogo,milon_slot,Ogopogo,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,,,,
ogopogo,milonz_slot,Ogopogo,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
ogopogo,mirrorcecil_slot,Ogopogo,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,35,,,,
ogopogo,mombomb_slot,Ogopogo,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,,,,
ogopogo,octomamm_slot,Ogopogo,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,21,,,,
ogopogo,odin_slot,Ogopogo,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
ogopogo,officer_slot,Ogopogo,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,23,,,,
ogopogo,ogopogo_slot,Ogopogo,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
ogopogo,paledim_slot,Ogopogo,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
ogopogo,plague_slot,Ogopogo,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,197,,,,
ogopogo,rubicant_slot,Ogopogo,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,,,,
ogopogo,valvalis_slot,Ogopogo,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,,,,
ogopogo,wyvern_slot,Ogopogo,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
paledim,antlion_slot,Pale Dim,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,1,,,,
paledim,asura_slot,Pale Dim,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
paledim,bahamut_slot,Pale Dim,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
paledim,baigan_slot,Pale Dim,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
paledim,calbrena_slot,Pale Dim,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,,,,
paledim,cpu_slot,Pale Dim,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,,,,
paledim,darkelf_slot,Pale Dim,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
paledim,darkimp_slot,Pale Dim,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,6,,,,
paledim,dlunar_slot,Pale Dim,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
paledim,dmist_slot,Pale Dim,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,,,,
paledim,elements_slot,Pale Dim,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,,,,
paledim,evilwall_slot,Pale Dim,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,,,,
paledim,fabulgauntlet_slot,Pale Dim,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,5,,,,
paledim,golbez_slot,Pale Dim,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
paledim,guard_slot,Pale Dim,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,,,,
paledim,kainazzo_slot,Pale Dim,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,,,,
paledim,karate_slot,Pale Dim,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,10,,,,
paledim,kingqueen_slot,Pale Dim,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,5,,,,
paledim,leviatan_slot,Pale Dim,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
paledim,lugae_slot,Pale Dim,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,,,,
paledim,magus_slot,Pale Dim,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,,,,
paledim,milon_slot,Pale Dim,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,,,,
paledim,milonz_slot,Pale Dim,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
paledim,mirrorcecil_slot,Pale Dim,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,6,,,,
paledim,mombomb_slot,Pale Dim,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,,,,
paledim,octomamm_slot,Pale Dim,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,4,,,,
paledim,odin_slot,Pale Dim,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
paledim,officer_slot,Pale Dim,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,4,,,,
paledim,ogopogo_slot,Pale Dim,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
paledim,paledim_slot,Pale Dim,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
paledim,plague_slot,Pale Dim,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,31,,,,
paledim,rubicant_slot,Pale Dim,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,,,,
paledim,valvalis_slot,Pale Dim,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,,,,
paledim,wyvern_slot,Pale Dim,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
plague,antlion_slot,Plague,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,,,,,
plague,asura_slot,Plague,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,,,,,
plague,bahamut_slot,Plague,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,,,,,
plague,baigan_slot,Plague,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,,,,,
plague,calbrena_slot,Plague,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,,,,,
plague,cpu_slot,Plague,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,,,,,
plague,darkelf_slot,Plague,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,,,,,
plague,darkimp_slot,Plague,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,,,,,
plague,dlunar_slot,Plague,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,,,,,
plague,dmist_slot,Plague,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,,,,,
plague,elements_slot,Plague,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,,,,,
plague,evilwall_slot,Plague,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,,,,,
plague,fabulgauntlet_slot,Plague,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,,,,,
plague,golbez_slot,Plague,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,,,,,
plague,guard_slot,Plague,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,,,,,
plague,kainazzo_slot,Plague,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,,,,,
plague,karate_slot,Plague,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,,,,,
plague,kingqueen_slot,Plague,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,,,,,
plague,leviatan_slot,Plague,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,,,,,
plague,lugae_slot,Plague,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,,,,,
plague,magus_slot,Plague,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,,,,,
plague,milon_slot,Plague,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,,,,,
plague,milonz_slot,Plague,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,,,,,
plague,mirrorcecil_slot,Plague,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,,,,,
plague,mombomb_slot,Plague,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,,,,,
plague,octomamm_slot,Plague,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,,,,,
plague,odin_slot,Plague,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,,,,,
plague,officer_slot,Plague,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,,,,,
plague,ogopogo_slot,Plague,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,,,,,
plague,paledim_slot,Plague,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,,,,,
plague,plague_slot,Plague,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,,,,,
plague,rubicant_slot,Plague,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,,,,,
plague,valvalis_slot,Plague,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,,,,,
plague,wyvern_slot,Plague,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,,,,,
rubicant,antlion_slot,Rubicant,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,1,scriptHP: 40,,,
rubicant,asura_slot,Rubicant,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,scriptHP: 913,,,
rubicant,bahamut_slot,Rubicant,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,scriptHP: 1469,,,
rubicant,baigan_slot,Rubicant,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,scriptHP: 167,,,
rubicant,calbrena_slot,Rubicant,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,scriptHP: 339,,,
rubicant,cpu_slot,Rubicant,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,scriptHP: 953,,,
rubicant,darkelf_slot,Rubicant,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,scriptHP: 199,,,
rubicant,darkimp_slot,Rubicant,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,6,scriptHP: 24,,,
rubicant,dlunar_slot,Rubicant,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,scriptHP: 1667,,,
rubicant,dmist_slot,Rubicant,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,scriptHP: 19,,,
rubicant,elements_slot,Rubicant,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,scriptHP: 2580,,,
rubicant,evilwall_slot,Rubicant,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,scriptHP: 754,,,
rubicant,fabulgauntlet_slot,Rubicant,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,5,scriptHP: 75,,,
rubicant,golbez_slot,Rubicant,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,scriptHP: 120,,,
rubicant,guard_slot,Rubicant,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,scriptHP: 16,,,
rubicant,kainazzo_slot,Rubicant,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,scriptHP: 159,,,
rubicant,karate_slot,Rubicant,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,10,scriptHP: 159,,,
rubicant,kingqueen_slot,Rubicant,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,5,scriptHP: 239,,,
rubicant,leviatan_slot,Rubicant,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,scriptHP: 1389,,,
rubicant,lugae_slot,Rubicant,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,scriptHP: 752,,,
rubicant,magus_slot,Rubicant,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,scriptHP: 358,,,
rubicant,milon_slot,Rubicant,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,scriptHP: 111,,,
rubicant,milonz_slot,Rubicant,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,scriptHP: 120,,,
rubicant,mirrorcecil_slot,Rubicant,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,6,scriptHP: 40,,,
rubicant,mombomb_slot,Rubicant,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,scriptHP: 50,,,
rubicant,octomamm_slot,Rubicant,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,4,scriptHP: 94,,,
rubicant,odin_slot,Rubicant,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,scriptHP: 814,,,
rubicant,officer_slot,Rubicant,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,4,scriptHP: 12,,,
rubicant,ogopogo_slot,Rubicant,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,scriptHP: 1469,,,
rubicant,paledim_slot,Rubicant,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,scriptHP: 1084,,,
rubicant,plague_slot,Rubicant,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,31,scriptHP: 1112,,,
rubicant,rubicant_slot,Rubicant,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,scriptHP: 1000,,,
rubicant,valvalis_slot,Rubicant,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,scriptHP: 239,,,
rubicant,wyvern_slot,Rubicant,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,scriptHP: 993,,,
valvalis,antlion_slot,Valvalis,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,4,script-defense: 0-0-5,script-magic defense: 13-90-170,script-defense: 0-0-0,script-magic defense: 2-60-8
valvalis,asura_slot,Valvalis,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,script-defense: 0-0-0,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 8-80-37
valvalis,bahamut_slot,Valvalis,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,script-defense: 0-0-4,script-magic defense: 13-90-170,script-defense: 0-0-0,script-magic defense: 1-60-8
valvalis,baigan_slot,Valvalis,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,script-defense: 0-0-0,script-magic defense: 99-99-254,script-defense: 0-0-0,script-magic defense: 3-60-11
valvalis,calbrena_slot,Valvalis,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,script-defense: 4-80-5,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 6-60-25
valvalis,cpu_slot,Valvalis,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,script-defense: 2-90-16,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 8-50-38
valvalis,darkelf_slot,Valvalis,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,script-defense: 0-0-5,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 99-99-254
valvalis,darkimp_slot,Valvalis,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,28,script-defense: 0-0-0,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,dlunar_slot,Valvalis,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,script-defense: 2-90-16,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 10-80-54
valvalis,dmist_slot,Valvalis,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,script-defense: 1-80-20,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 7-80-31
valvalis,elements_slot,Valvalis,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,script-defense: 2-85-11,script-magic defense: 6-99-86,script-defense: 0-0-0,script-magic defense: 3-60-4
valvalis,evilwall_slot,Valvalis,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,script-defense: 4-80-5,script-magic defense: 255-99-255,script-defense: 0-0-0,script-magic defense: 7-80-29
valvalis,fabulgauntlet_slot,Valvalis,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,27,script-defense: 5-70-6,script-magic defense: 99-99-254,script-defense: 0-0-0,script-magic defense: 3-60-11
valvalis,golbez_slot,Valvalis,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,script-defense: 0-0-0,script-magic defense: 0-0-0,script-defense: 0-0-0,script-magic defense: 0-0-0
valvalis,guard_slot,Valvalis,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,script-defense: 4-90-4,script-magic defense: 99-100-255,script-defense: 0-0-0,script-magic defense: 3-40-14
